Wall time,Step,Value
1743045697.3470414,65200,478.04998779296875
1743045700.8079607,67200,472.5199890136719
1743045701.2998176,67600,467.239990234375
1743045702.9569576,68800,467.6600036621094
1743045706.3604126,71200,460.7699890136719
1743045706.8167632,71600,461.55999755859375
1743045707.9996932,72400,459.260009765625
1743045710.0742533,73600,451.6300048828125
1743045711.079123,74400,444.44000244140625
1743045711.7410274,74800,441.8599853515625
1743045721.1466708,75600,438.4700012207031
1743045722.2714942,76400,433.75
1743045722.8073347,76800,437.1700134277344
1743045727.6993887,79600,457.8399963378906
1743045732.8943121,82800,465.8999938964844
1743045733.3948076,83200,469.5299987792969
1743045733.8709683,83600,469.42999267578125
1743045736.3523653,85200,464.6600036621094
1743045749.8877435,89200,440.8999938964844
1743045750.7693696,89600,445.1300048828125
1743045752.0701373,90400,450.92999267578125
1743045754.763027,92000,453.6000061035156
1743045756.4513922,93200,454.55999755859375
1743045757.212426,93600,456.7799987792969
1743045757.9364147,94000,457.3299865722656
1743045759.786134,95200,464.05999755859375
1743045767.247179,100000,449.1300048828125
1743045778.4658668,102400,443.8299865722656
1743045780.150861,103600,449.3500061035156
1743045781.2618983,104400,454.04998779296875
1743045781.7692752,104800,456.8599853515625
1743045782.9136217,105600,457.07000732421875
1743045785.7050736,107200,457.1400146484375
1743045788.474494,108800,464.8500061035156
1743045789.8585553,109600,464.8900146484375
1743045792.2892766,111600,477.6199951171875
1743045803.3090873,114000,466.010009765625
1743045808.128764,116800,473.5799865722656
1743045808.836839,117200,470.32000732421875
1743045811.4602888,119200,467.510009765625
1743045811.9238117,119600,465.9100036621094
1743045813.834803,121200,458.04998779296875
1743045814.3056803,121600,457.44000244140625
1743045816.2570896,123200,465.1700134277344
1743045816.9020176,123600,467.44000244140625
1743045817.9114738,124400,463.44000244140625
1743045828.2624338,125600,454.29998779296875
1743045831.3608685,127600,460.04998779296875
1743045832.0440335,128000,458.6199951171875
1743045832.5969226,128400,462.8500061035156
1743045835.1803126,130400,473.7900085449219
1743045835.685161,130800,477.67999267578125
1743045836.2193134,131200,478.9200134277344
1743045837.8227437,132400,470.79998779296875
1743045842.6221497,136000,467.0899963378906
1743045843.584047,136800,464.3500061035156
1743045855.470827,138400,453.6700134277344
1743045856.4942732,139200,443.69000244140625
